uri,title,artist_name,artist_id,album_id,album_name,length,explicit,popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,class
spotify:track:7EHeq2QCxDpBDtDigZLhCF,Harbour,Sinéad O'Connor,4sD9znwiVFx9cgRPZ42aQ1,3DxUnsVpofjCNk5OF1im8J,18,387573,False,0,0.551,0.382,2,-13.114,1,0.0236,0.172,0.474,0.0923,0.0992,92.071,1
spotify:track:3wuB1JUu6styTUqIuic7OV,Fade Into You,Mazzy Star,37w38cCSGgKLdayTRjna4W,5dmZ70A8b7YUQzhDxjFO2J,Original Hits - Chillout,288760,False,0,0.431,0.125,9,-25.426,1,0.0318,0.212,0.000387,0.0858,0.154,157.266,0
spotify:track:0mCRhbedh0rFSl6Hbvsjs1,Missing,Everything But The Girl,13ccXrK7AmXb4TddMkE7jy,2Ly5cBoWsI01T1B3p7tjHT,The Platinum Collection,234600,False,0,0.74,0.707,9,-11.612,0,0.0308,0.0321,0.0171,0.0613,0.739,123.494,0
spotify:track:6ujamBcBsjC0cpyeMr9xja,7 Seconds,Youssou N'Dour,77zlytAFjPFjUKda8TNIDY,2bYrUTI2vWLQq2VXJ8DvVJ,Man,299640,False,43,0.681,0.672,1,-10.505,0,0.027,0.075,2.63e-06,0.147,0.54,154.199,22
spotify:track:71GWQm6aOMrZaSDMJLmd7B,Brilliant Disguise,Bruce Springsteen,3eqjTLE0HfPfh78zjh6TqT,6AoxeGYGY2qSi8DwUQoGdx,The Essential Bruce Springsteen,255133,False,0,0.704,0.832,9,-9.123,1,0.0297,0.162,1.93e-06,0.0347,0.935,126.358,0
spotify:track:4NTVgBIkIO63F7V4cTTDtr,500 Miles,The Hooters,7uhvDINTTiD0XBrP9fquN1,5Sh5gjCOggbEb2kMIFKHHo,Super Hits,262240,False,56,0.534,0.732,7,-7.29,0,0.0404,0.548,4.91e-05,0.0845,0.67,74.799,22
spotify:track:0QBh6gLgNsdGpAOxZ2E159,Highway Man,Cash Is King,3BncqO7A7amHrTjyLS5XU4,3ZPlpvBqK1t7krGjD670hN,Edged In Black,204306,False,0,0.582,0.707,11,-5.244,0,0.0258,0.678,0.000632,0.227,0.362,88.955,3
spotify:track:1yWC5n9Op9AioNE78907M2,Sure Hope You Mean It,Raphael Saadiq,6g0Wah2YFtb1rFgKhUktlo,4pZGQstlWtYIPjDMX79HDB,The Way I See It,220280,False,30,0.689,0.762,0,-4.371,1,0.052,0.0126,0.0,0.213,0.645,103.092,0
spotify:track:3tyUh8UpK0PVu00AjbP1UG,Brown Sugar,D'Angelo,336vr2M3Va0FjyvB55lJEd,1Owp8VOaFEk4r7zkvGOHmE,Brown Sugar,262893,True,0,0.718,0.486,9,-8.342,1,0.168,0.53,0.0342,0.102,0.589,83.077,9
spotify:track:1TZ4HuW7RuRWQm5nJDO44L,Rain On Your Parade,Duffy,37NqXwtb6nIEqRt4EJSoIO,7HPrr0iy8FSvvCtfPWeKRA,Rockferry (intl Deluxe Edition),208266,False,0,0.468,0.755,4,-3.526,0,0.0491,0.0343,1.66e-06,0.486,0.235,139.863,0
spotify:track:5cfjQifrJKzYYWUvq9Cl32,"Keep It Loose, Keep It Tight",Amos Lee,0QrowybipCKUDnq5y10PD2,34GOpo2fde9mrVZgeS3MwJ,"Keep It Loose, Keep It Tight",190026,False,12,0.592,0.233,4,-11.661,1,0.0445,0.863,0.0,0.108,0.221,130.669,5
spotify:track:1EziTou4jfV8pDNpkn2nbn,One More Day,FLORiS,0BUFjrONfuDV23Qfx8okiD,2gWGJikTwZxsA0xbji7sN8,FLORiS,273946,False,11,0.532,0.457,8,-8.867,1,0.029,0.635,0.0122,0.251,0.142,104.038,29
spotify:track:0t0qBVV3fLTP0lGNrE0Dte,Magic Love,Bent,59xljcfdN2Z9VX2U5RFKEa,48TDc6kbzpikuuEPt9jBR9,Lounge Classics Double Pack - 40 Timeless Chilled Cool Bar Grooves,206333,False,0,0.687,0.671,9,-13.23,0,0.0451,0.086,0.164,0.215,0.969,121.03,9
spotify:track:2PHOur4OYsDGCv1Zad1A4A,Laat Me / Vivre - Lange Versie,Alderliefste met Ramses Shaffy en Liesbeth List,3U90oijqxetKV54QSr3pri,69ZBSfy0H77I1irX3iNbG3,Laat Me / Vivre,385600,False,0,0.658,0.412,1,-9.326,0,0.0301,0.597,2.45e-05,0.156,0.37,80.541,2
spotify:track:7beGfviByNs5H88ikCu7TM,Viva La Vida,Berk & The Virtual Band,7dGxnQgpCeMnVaibME1SXC,5kDhOb9MfE90okQZ6BcEoc,Jazz Chill Vol. 3 (Jazz Chill Lounge),263918,False,0,0.618,0.521,5,-7.778,0,0.0294,0.497,0.0,0.165,0.62,115.05,9
spotify:track:6Z2bxdL0pFBubJQe6yI6OE,The Beast,Angus & Julia Stone,4tvKz56Tr39bkhcQUTO0Xr,1CE2LKHcDf4rQmdF2GegUd,A Book Like This,229600,False,0,0.611,0.606,6,-8.099,0,0.0415,0.53,0.00163,0.281,0.212,130.686,11
spotify:track:3cdrrtzZCJUx47pKsnb7F7,Wasted,Angus & Julia Stone,4tvKz56Tr39bkhcQUTO0Xr,1CE2LKHcDf4rQmdF2GegUd,A Book Like This,224000,False,0,0.649,0.317,7,-11.013,1,0.0269,0.614,0.162,0.134,0.223,90.047,2
spotify:track:3cAqNxWChJHpYkQTgBpj47,Just a Boy,Angus & Julia Stone,4tvKz56Tr39bkhcQUTO0Xr,1CE2LKHcDf4rQmdF2GegUd,A Book Like This,236946,False,0,0.654,0.667,0,-8.279,1,0.0483,0.123,0.000224,0.24,0.263,161.208,0
spotify:track:5gy4PCeVG0SZSTZSraEDVQ,Can I Walk With You,India.Arie,7Gf3LSwa5hh8Cjo60WhVjC,4XPOSk1A09EiJjrP5VUeRD,Voyage To India - Special Edition,230280,False,0,0.83,0.513,0,-8.555,1,0.0285,0.0253,0.000479,0.172,0.891,120.011,21
spotify:track:4BOOFYQGXnRfhCi4omLQ8t,Strength Courage & Wisdom,India.Arie,7Gf3LSwa5hh8Cjo60WhVjC,2vc5pjWadm2Q8FxdJ3JSwV,Acoustic Soul,297800,False,0,0.64,0.6,7,-6.341,1,0.0948,0.075,7.9e-05,0.0752,0.627,175.832,0
spotify:track:6ATWmu8a3JY70lMntyCnnD,The Scientist,Aimee Mann,3UpIbyXfGzmHG6TMH4dJEk,3gviBrMAlRQnS73t57GYay,Lost in Space,259706,False,0,0.487,0.487,8,-9.405,1,0.0302,0.838,0.00301,0.696,0.0839,81.142,9
spotify:track:6SNL85ZHgi5FjmVsX48o9j,You Could Make A Killing,Aimee Mann,3UpIbyXfGzmHG6TMH4dJEk,5H4t4yeimHOxZrPwcsdw2V,Cruel Intentions,215466,False,35,0.374,0.419,3,-9.902,1,0.0301,0.501,0.019,0.188,0.171,132.729,21
spotify:track:7cFfFVVubc4K5qB0jGyguY,Unfinished Sympathy - 2006 Digital Remaster,Massive Attack,6FXMGgJwohJLUSr5nVlf9X,1rfN7Hpz5IbwRJRU0J6173,Bite Size Massive Attack,312293,False,0,0.592,0.891,7,-5.637,1,0.0316,0.0145,0.141,0.394,0.717,114.348,29
spotify:track:5EwNOL1CWnM74ptsVvW9OV,Your Love Is King - Remastered,Sade,47zz7sob9NUcODy0BTDvKx,3JYT9f8X9LOfpTzbKDWN4a,The Ultimate Collection,221293,False,56,0.727,0.493,9,-5.054,1,0.0269,0.476,5.69e-05,0.0354,0.616,134.608,22
spotify:track:28XDE6yXI6Bp4U3nLSGqzp,Smooth Operator - 2011 Remastered,Sade,47zz7sob9NUcODy0BTDvKx,3JYT9f8X9LOfpTzbKDWN4a,The Ultimate Collection,256146,False,63,0.688,0.684,9,-5.181,0,0.032,0.0757,0.000832,0.0441,0.96,119.193,24
spotify:track:5TNcyYox0QRxtgOaDmj6rP,Lucky,Molly Johnson,0OhbmRARz9nrChla8W2OGU,3Odp7Y8UkgAhy398qr44wE,Lucky (French/International Version),160626,False,0,0.722,0.365,8,-7.986,1,0.038,0.777,0.0,0.101,0.554,117.58,12
spotify:track:7nh5yTMPBKlsENuczYhOc9,Miss Celie's Blues,Molly Johnson,0OhbmRARz9nrChla8W2OGU,1EAFbVgbD6hnAvYBc6hSA6,Swing Mania,226333,False,0,0.606,0.407,0,-8.944,1,0.0429,0.855,0.00568,0.405,0.564,95.893,14
spotify:track:17UmC8YkAs84a0Cvk3Xxt3,Melody,Molly Johnson,0OhbmRARz9nrChla8W2OGU,7IQyuIFZv8mNkX5X4noFIX,Blue Note Trip 2: Sunset/Sunrise,204960,False,0,0.585,0.282,9,-12.801,0,0.0505,0.603,0.0,0.106,0.513,80.516,22
spotify:track:4GEtOPm5unfpSL2zweIGiR,Terrapin,Bonobo,0cmWgDlu9CwTgxPhf403hb,0btkzKtvZdG8EKthqS3iuX,Animal Magic,279933,False,0,0.555,0.323,10,-16.403,1,0.0355,0.787,0.931,0.112,0.0393,152.112,1
spotify:track:1hjHahCEeplmWDeu0KFKhT,No One Would Riot For Less,Bright Eyes,5o206eFLx38glA2bb4zqIU,1laS9Ww77CwYwgdO2k8Opu,Cassadaga (International Version),310520,False,9,0.32,0.295,11,-10.079,0,0.0274,0.176,0.178,0.099,0.22,137.95,0
spotify:track:4v2laH2faHbBeDumWMLHIZ,(I Can’t Get No) Satisfaction,Cat Power,6G7OerKc3eBO9sVkRNopFC,1h1yhBbX6zNmRShk2QzV0l,The Covers Record,185160,False,0,0.604,0.104,9,-16.739,0,0.0302,0.922,0.00052,0.107,0.25,99.325,5
spotify:track:31rmLSgoQ9xFS35ZJ29MRb,Lemonade - Edit,CocoRosie,05fo024EFotg9songSENOZ,1osUgavPqbW7aVBl8CeR4h,Lemonade,210613,False,0,0.705,0.438,4,-7.506,0,0.0342,0.604,0.0,0.099,0.214,121.983,0
spotify:track:2cjZm8yD9FQjfJYCA6Sqfg,Undone In Sorrow,Crooked Still,7LOJ56d8VmOebynlV01KfU,6UUsrgg3q4u1HfR10SWpZ0,Still Crooked,185888,False,0,0.356,0.372,7,-8.685,0,0.03,0.784,0.0365,0.112,0.317,101.748,22
spotify:track:2TJH3g7tsyetsFu0KwXNsj,Here With Me - Chillin with the Family Mix,Dido,2mpeljBig2IXLXRAFO9AAs,3ifl9hb99eyRRPW0Vnx3lg,Here With Me,316733,False,5,0.615,0.369,11,-11.643,0,0.0327,0.267,0.0214,0.102,0.153,87.206,7
spotify:track:65loszWxbJbJe1zY2Trsph,Bus Stop Boxer,Eels,3zunDAtRDg7kflREzWAhxl,4PlZKlSWIVRCLvvA9BQSKu,Souljacker,222200,False,0,0.782,0.522,0,-7.861,1,0.0375,0.0301,0.00819,0.093,0.549,116.363,22
spotify:track:7a0TQDgcnMCBL64jckgJLC,Moses,Elizabeth Fraser,791Z3924aa619hZ3xsOJEx,3i0IK4AjtT3YCfcdpvNb7O,Moses,242493,False,0,0.658,0.595,7,-8.508,0,0.0268,0.134,0.611,0.125,0.39,93.998,9
spotify:track:2SPTGg9SC5MT1FwNX4IYfx,Greenland,Emancipator,6HCnsY0Rxi3cg53xreoAIm,1KHKPYKo4h8btHa8u3wjEB,Safe In the Steep Cliffs,191066,False,0,0.593,0.398,4,-13.301,0,0.0295,0.0273,0.827,0.231,0.0989,98.728,7
spotify:track:3oYPV3nkPquY0FbisFGvou,Métropolitain,Emmanuel Santarromana,5FhrpySsLZJYo3wA28qkCU,4SuHYJ9YO5wDD76eA4GPfJ,Métropolitain,212760,False,18,0.789,0.731,9,-6.515,0,0.0425,0.305,0.343,0.0332,0.885,101.999,5
spotify:track:0WMSOFttGVcpEK0S0Lml6n,Postales,Federico Aubele,3FIFlkBCqeOewVa9hiNgwq,6NeGQ5EofV4UnGWZrOUvfa,AOL Music DJ Sessions Mixed by Thievery Corporation,244465,False,0,0.717,0.531,7,-8.476,1,0.0661,0.157,0.00156,0.149,0.665,94.511,3
spotify:track:0vx16d4GRsfJMHQ1gLbCtA,Spill the Beans,Fila Brazillia,2wss0kNi7zdZTrxnCFxSQW,3mvLDKo4pd8nTG1qY7LgM6,Jump Leads,266666,False,0,0.57,0.367,11,-13.794,0,0.0317,0.0883,0.804,0.114,0.152,144.907,0
spotify:track:0pi4uo7DAnDx9GKSezEt0T,Soon,Gelka,6xIXch03AK6grENT8RlmeF,3xLUeUWgz9Q33ChZlx8yR5,Music For Cocktails - Elite Edition,253346,False,0,0.8,0.426,6,-12.152,0,0.0604,0.249,0.143,0.0896,0.364,92.027,9
spotify:track:5PvFTlLx7rdYu21KsroeT7,Frejya's Ghost,The Golden Filter,6ys6r2ftzNbWUTSlqlkPO2,0pTABHdboBZKMqiTT5s5zY,Völuspà,277600,False,0,0.659,0.87,1,-3.184,1,0.0457,0.000651,0.387,0.119,0.836,114.972,9
spotify:track:1AJ2nnlhd3LrES1oKF5S5s,Lovely Head,Goldfrapp,5BKsn7SCN2XmbF7apdCpRS,7yujUTbU95DHLHJfmiKVVH,Felt Mountain,229826,False,0,0.481,0.413,5,-9.863,0,0.0278,0.682,0.939,0.149,0.053,109.001,9
spotify:track:3wxTNS3aqb9RbBLZgJdZgH,Utopia,Goldfrapp,5BKsn7SCN2XmbF7apdCpRS,7yujUTbU95DHLHJfmiKVVH,Felt Mountain,258026,False,0,0.433,0.667,2,-6.431,0,0.0263,0.00316,0.018,0.0658,0.243,91.017,22
spotify:track:6nrUDtBBWBKuSDofJpphDd,Epoca,Gotan Project,44ejFPE33H5aOInxNV2BFP,4vVNtOzHgfo1WqBcvxkZ6n,Hôtel Costes 4,263812,False,35,0.785,0.743,9,-3.364,1,0.0441,0.0585,0.0799,0.139,0.698,91.016,1
spotify:track:0nBEx74HaTYI0LqUBrDfk7,I've Seen That Face Before (Libertango),Grace Jones,2f9ZiYA2ic1r1voObUimdd,2K7AchorFRKcayUT7ZYfIN,Nightclubbing,268840,False,0,0.803,0.407,9,-16.657,0,0.0607,0.000695,0.137,0.0535,0.966,133.326,6
spotify:track:6rPFkvpzROrYhkdl3rcjS2,Little By Little,Groove Armada,67tgMwUfnmqzYsNAtnP6YJ,1ddwbPYRpYFVQVhmynFd0s,Original Album Classics,330360,False,0,0.731,0.444,10,-13.333,0,0.043,0.141,0.136,0.0761,0.901,159.982,17
spotify:track:7eku3RQWLOSrsxjgt0Y3FS,Pampa,Gustavo Santaolalla,4W3fa7tiXGVXl3KilbACqt,2wXkcCpf4OwYvPDVkswpV9,Ronroco,262666,False,32,0.612,0.178,4,-14.151,0,0.0522,0.88,0.485,0.0865,0.33,177.381,24
spotify:track:2OlcbqMfxrMRr83r5AoWk5,Breaking the law,Hellsongs,4q6vUp7EZD4jAcBqjxfgYk,3eG9ZEsj7wrvUbxkVGZaD4,Lounge,175693,False,0,0.767,0.256,9,-9.571,0,0.0598,0.797,0.0,0.11,0.433,133.445,3
spotify:track:7idPuHL1zHdxFWwVrBZCX4,Drop,Hope Sandoval & The Warm Inventions,38u18VoGaIwVeSyVoA0eU5,3ZRjGridfJ0rmmGdrWlMA5,Bavarian Fruit Bread,154853,False,0,0.301,0.278,5,-12.328,1,0.0287,0.576,0.195,0.103,0.113,101.087,22
spotify:track:6Ss99CQv1UTE2bM6NmbZh1,Daydream in Blue - BBC Radio 2 Session,I Monster,1CcPlAmcnJjC4FnaPVzv2v,6SWfQ3eRkeI1nY5v9z9hLd,Dear John EP,238733,False,0,0.838,0.178,5,-14.818,0,0.0646,0.241,0.531,0.0759,0.347,135.319,8
spotify:track:3Jeyxi4v6n8VakOmiG4TPf,I Want To Go To The Beach,Iggy Pop,33EUXrFKGjpUSGacqEHhU4,1CXwGPRwAbg5OOMhTB5xs9,Preliminaires,172880,False,34,0.541,0.278,4,-13.701,1,0.0266,0.817,0.339,0.142,0.334,76.96,7
spotify:track:3FZp9Dzst1a9cnVJuxxtvH,Reunite,Isbells,14dULnNGmLKnS59BzNrHi4,7r5q7TFJ9TnRoVUOhYfZRI,Isbells,235720,False,0,0.59,0.476,1,-12.784,0,0.0294,0.756,0.208,0.106,0.6,68.161,17
spotify:track:7aXIEpFnkQKVloLPx6nalb,Black Is The Color Of My True Love's Hair - Jaffa Remix,Nina Simone,7G1GBhoKtEPnP86X2PvEYO,6sHssbd2OeNYv6Xeq1VNL9,Verve Remixed 2,297920,False,0,0.635,0.722,7,-5.744,1,0.0561,0.576,0.627,0.169,0.417,172.029,1
spotify:track:4cT55KgES6go3vnOnxqA43,I'm Easy - Quiet Storm Mix,Jazzy Lee,2HhpO41p6ByKt6VQF45H1e,0mhlSZsFJh0AgBUSydaeEJ,Chill Lounge Del Mar - Ibiza Beach Café [Chilled Out Sessions],276863,False,0,0.594,0.356,10,-10.784,0,0.0339,0.413,0.00378,0.197,0.325,132.182,5
spotify:track:4uzRSdolj6QKoor94A05eu,Marz,John Grant,3TScZ6zJkavDy0tqoGqiCf,18rnWL4Dde0DKGxRgJIfl3,Queen Of Denmark,238000,False,0,0.527,0.38,10,-10.864,1,0.029,0.358,4.76e-05,0.094,0.406,119.952,9
spotify:track:11X4Gw3T4hoktVruLgTnm1,Heartbeats,José González,6xrCU6zdcSTsG2hLrojpmI,7M6XGBvDi3smtRuPUkrqsG,Veneer,160240,False,68,0.554,0.15,3,-16.746,1,0.0338,0.974,0.735,0.0698,0.314,87.956,22
spotify:track:2B3EoDxoh3kLuhehekwAaj,The Ghost Of Tom Joad,Junip,7HcipAIJatVGT4U6HQrnFW,6t6BdOZM9xru8ILh56oQSb,Black Refuge,251266,False,0,0.539,0.636,3,-7.624,0,0.0333,0.704,0.0869,0.129,0.537,88.448,12
spotify:track:46phwmvtDdvWujnOoK8rTk,Pretty Boy Floyd,Kid Loco,1ViF5mdcW7pEn7md71YjOL,6NZ5Mz0EtXxvr1y20nJmDK,Party Animals,311760,False,0,0.478,0.73,1,-5.786,1,0.0293,0.0115,0.708,0.669,0.249,82.008,22
spotify:track:3d9Otxxjac9PcvMXsO63bY,Slip Into Something (feat. Ben & Jason),Kinobe,468ohR5I3vI6JztrHL7exy,79dNl1rczvCilqB0F3QD4B,Essential - Summer Breeze,222973,False,41,0.368,0.546,7,-10.408,1,0.0319,0.0549,0.321,0.0811,0.329,86.979,25
spotify:track:4K375NCv5eSw7aOM1hgJZn,Koop Island Blues,Koop,7wyBxBXLVLaiF2jxHCpvTe,3Y1sQU0MvX2gyQRXzPZVi7,Koop Islands,276360,False,0,0.555,0.537,10,-9.041,0,0.0314,0.731,0.0524,0.287,0.521,79.239,5
spotify:track:18T8qI2S6VA8c4QXPAVr6V,Black Baby (DJ-Kicks),Peter Kruder,47EuUa98YLFZ0nw2bMQKpC,3Dp4KWyl2t8KppfFz5tE1E,DJ-Kicks The Exclusives,380786,False,0,0.586,0.544,6,-14.794,0,0.08,0.114,0.861,0.325,0.681,167.853,0
spotify:track:24UAL0V1e5DrGOlnbpUzWF,Underwear Goes Inside The Pants,Lazyboy,458SnbBEo5F5O1D2AEsx3h,78axRKwwjTqaAR9VJHLk6b,Lazyboy,294546,True,33,0.509,0.903,0,-5.214,1,0.215,0.0304,0.0,0.126,0.499,83.912,22
spotify:track:4H44fAkMB9dxuJmNqVEjw6,'95 aka Make Things Right,Lemon Jelly,5uh8Bhewltd8j0TLZjNImc,5aJHwnfftOrcXdDFa48gw7,'64-'95,359386,False,0,0.534,0.89,7,-8.454,1,0.0483,0.118,0.551,0.536,0.649,172.014,12
spotify:track:4zHYV30aQqsbp9u80KsQCc,Hymn Of The Big Wheel - Nellee Hooper Mix,Massive Attack,6FXMGgJwohJLUSr5nVlf9X,7jgpev6nHXJ8MLR8HtGg2N,Blue Lines - The Remixes,352400,False,22,0.707,0.613,8,-13.899,1,0.0529,0.0282,0.0276,0.0714,0.533,95.927,11
spotify:track:6WZoYdsdU3PL38CTTXea0B,Empire State Of Mind (Chilled Mix),Miami DJ Collecetive,1M5xakOu711VT5sbsnBgDi,5CVFP1leq8bLZLlhB4AXEF,Apres Ski Chillout,245386,False,0,0.199,0.327,6,-10.51,1,0.0299,0.238,0.000142,0.0756,0.0535,90.251,6
spotify:track:6l6wlEBqiOdbQMOqOy4e5T,The Darkest Side,The Middle East,6imbHAlhHrFwtsOgqpeBK2,4aQZF8WWGPURoXhOIKQdju,The Recordings Of The Middle East,307546,False,0,0.365,0.276,7,-13.628,0,0.0341,0.872,2.4e-05,0.23,0.338,118.667,11
spotify:track:6sBQrGAVwVtyzcWhf1ZER8,Pale Horses,Moby,3OsRAKCvk37zwYcnzRf5XF,0JZfSlKYS2l7XaaZD6W1Ke,Pale Horses,217080,False,0,0.474,0.628,2,-8.876,0,0.0303,0.104,0.373,0.174,0.42,93.076,13
spotify:track:3UDsgxCJlSFLBkLIqPIdqU,The Whispering Wind,Moby,3OsRAKCvk37zwYcnzRf5XF,0ICTdlnOUoKCJrhtxUsSDL,Play: The B-Sides,362666,False,0,0.797,0.303,9,-11.153,0,0.051,0.658,0.859,0.107,0.224,92.004,0
spotify:track:3oBbsA0Etxg0doF0b4nrd0,Blood Like Lemonade,Morcheeba,6bWxFw65IEJzBYjx3SxUXd,7cItd7m5La8KtwMk9T63MQ,Blood Like Lemonade,293306,False,0,0.653,0.59,5,-9.649,1,0.104,0.000942,0.378,0.2,0.625,168.054,25
spotify:track:1BJRFV5iQDG6ATCmS2enBm,Recipe For Disaster,Morcheeba,6bWxFw65IEJzBYjx3SxUXd,7cItd7m5La8KtwMk9T63MQ,Blood Like Lemonade,321386,False,0,0.767,0.476,11,-11.084,0,0.0281,0.434,0.289,0.387,0.336,107.035,7
spotify:track:0oeR5GtHD2W3IFCwrmc3Dd,The Heart Is A Rebel - Radio Edit,Moto Boy,0sKQUWhiNgW8KBnnM0O7FL,3wOy3G2h1aNGBVNZKtULtM,The Heart Is A Rebel,213340,False,0,0.484,0.536,7,-5.206,0,0.0298,0.0903,0.0055,0.196,0.253,129.874,0
spotify:track:6aUAF8JOd8zEl41B6I18xL,Fake Empire,The National,2cCUtGK9sDU2EoElnk0GNB,2pG7mDkQhia2OyGE6fbkmJ,Boxer,205040,False,0,0.324,0.776,0,-6.784,1,0.0346,0.151,0.917,0.0728,0.317,101.964,7
spotify:track:3uOSF1qDoK3f6VdIwQRFH6,To Love Somebody,Nina Simone,7G1GBhoKtEPnP86X2PvEYO,44q0H7JFNaCtQ9DfGjq5ey,Playlist: The Very Best Of Nina Simone,157706,False,0,0.554,0.487,9,-10.676,1,0.0316,0.158,1.01e-05,0.285,0.659,91.335,9
spotify:track:5rp8QpQXRb0Xc5zFHa58FH,Here Comes The Sun,Nina Simone,7G1GBhoKtEPnP86X2PvEYO,44q0H7JFNaCtQ9DfGjq5ey,Playlist: The Very Best Of Nina Simone,213613,False,0,0.391,0.395,1,-12.025,1,0.0365,0.712,8.66e-05,0.0549,0.617,115.837,12
spotify:track:1KXKa713bt3HzyORBa9yjf,Suzanne,Nina Simone,7G1GBhoKtEPnP86X2PvEYO,44q0H7JFNaCtQ9DfGjq5ey,Playlist: The Very Best Of Nina Simone,258933,False,0,0.694,0.34,11,-12.379,1,0.0437,0.859,0.0,0.168,0.599,118.144,22
spotify:track:6APJjwrtVrFllc5wFD9Tg6,Le Vent Nous Portera,Noir Désir,4ksCwAPgMi8rkQwwR3nMos,6ZubyXxhPubbss7a7vF86e,Des Visages Des Figures,288746,False,0,0.672,0.721,4,-9.655,0,0.0622,0.737,0.0383,0.122,0.798,105.225,22
spotify:track:5VUuig33cpJYVbew0bZBPB,All Your Love,Norah Jones,2Kx7MNY7cI1ENniW7vT30N,6M997hYLhWABd6ldFE3yBZ,New York City,275706,False,0,0.45,0.346,7,-9.255,0,0.0559,0.838,0.00169,0.0845,0.477,176.333,22
spotify:track:4jUMGLukVagQqKpMpAstvn,Fleur Blanche,Orsten,2WSzphbmFHDqz6K17xLjcI,2aWxUZOummQK21gAhoga8u,Hôtel Costes - A Decade,253746,False,31,0.747,0.413,8,-9.408,1,0.093,0.00402,0.856,0.321,0.486,82.999,6
spotify:track:37QMnVC1BZBLNhSbSt2HPl,Sympathique,Pink Martini,6KyUat70qaniuiZq63HzFZ,5ikrvRNGyu4p4S4UIHZrUI,Sympathique,170880,False,0,0.624,0.399,5,-9.824,1,0.049,0.714,0.0,0.0969,0.715,129.826,0
spotify:track:2yWYL4V4JK2KxsQUY8pXve,Running Up That Hill,Placebo,6RZUqkomCmb8zCRqc9eznB,2I7kePXqq3cmXrAZ3LTYNQ,Covers,297320,False,0,0.46,0.345,10,-13.691,0,0.0331,0.29,0.478,0.0968,0.0824,180.02,7
spotify:track:2dZEnXp2zmKbfY8MF1KvHF,Feeling Good - Joe Claussell Remix,Nina Simone,7G1GBhoKtEPnP86X2PvEYO,41qmqZyQEflEVjNFLKb772,True Chillout (3CD set),363400,False,0,0.836,0.423,7,-10.432,0,0.0486,0.362,0.388,0.0877,0.637,115.501,22
spotify:track:0CzGq1J36GswDbVf5ZAnLt,Tangled Up,Caro Emerald,492hDmhPyuIjP3MgTcIqgm,3M0HgUj8osv4P5gar2ri32,Tangled Up,197361,False,0,0.933,0.435,9,-5.107,0,0.0447,0.273,3.18e-06,0.0963,0.929,100.033,0
spotify:track:5jyONenEW0F564vd7YW5mA,Surround Me With Your Love,3-11 Porter,7eEmF3XdOdZZKBJcJViMmk,7izBl73wUHd2ULFMv6Uns6,Surround Me With Your Love,262853,False,0,0.626,0.419,5,-9.742,1,0.0237,0.376,0.113,0.0758,0.236,104.004,22
spotify:track:0WeqauIUZSjsupDGXsXWsP,Homesick,Kings of Convenience,41AbNVba2ccpmcc9QtOJE7,5QE8eXeN0q8M7atLb1fT6c,Riot On An Empty Street,193453,False,55,0.437,0.393,1,-8.767,1,0.0295,0.747,0.00775,0.114,0.194,92.048,25
spotify:track:61WfiHFdhurDjJPQNkrY3B,Big In Japan,Ane Brun,2L3kwZFd16zjHz9a5kEPAm,6CCUStEJDLp3eerDP39qCN,Big In Japan,188204,False,0,0.443,0.145,2,-10.945,0,0.0374,0.95,0.000139,0.122,0.461,150.002,12
spotify:track:1hVQx6bg4uKPljAUkNjpY2,Your Song,Ellie Goulding,0X2BH1fck6amBIoJhDVmmJ,74i5gyFbaGkKUI7PpyoWnh,Your Song,190346,False,0,0.42,0.182,10,-11.864,1,0.032,0.938,0.000237,0.164,0.434,130.081,27
spotify:track:4VlpoeFsR6CVKnS0h4Xa1T,Royals (Let Me Live That Fantasy) - Radio Edit,Alissa Angelina,5SZ62nZOoAxLOwN6Gr6RjC,1Ri0ATavipxTC2UA3QAK6C,"Let Me Live That Royals Fantasy (Tribute to Lorde, Katy Perry, Zedd)",190588,False,0,0.846,0.606,7,-7.617,1,0.168,0.0947,6.04e-05,0.585,0.69,85.005,1
spotify:track:7Lxt392wmXBuWahE55fFAU,Valerie - '68 Version,Amy Winehouse,6Q192DXotxtaysaqNPy5yR,73PlXoFghNyfp59MSTFq9G,Lioness: Hidden Treasures,239906,False,0,0.673,0.826,5,-4.28,0,0.032,0.0186,0.000301,0.0894,0.764,100.626,1
spotify:track:2Arl7cRrFiuDiHQjdMEXOU,Our Day Will Come,Amy Winehouse,6Q192DXotxtaysaqNPy5yR,73PlXoFghNyfp59MSTFq9G,Lioness: Hidden Treasures,169373,False,0,0.701,0.66,5,-6.075,0,0.0303,0.0489,2.84e-05,0.354,0.601,98.003,0
spotify:track:3oYUbs9vcPBRQkaCzUSP9S,Pictures,Benjamin Francis Leftwich,7D5oTJSXSHf51auG0106CQ,1KpRGUNr02l6PLpBYU3dUz,Pictures EP,179346,False,31,0.551,0.318,1,-10.176,1,0.0365,0.934,8.77e-06,0.0903,0.281,141.157,22
